artist,title,genre,url,region
Mike T. Kerr,Writer's Retreat - Single,country,https://miketkerr.bandcamp.com/album/writers-retreat-single,novascotia
CRACK ROCK,demo 2020,jazz,https://pingpongpotatosalad.bandcamp.com/album/demo-2020,novascotia
Pale Son,Come In (The Bun Sessions),pop,https://paleson.bandcamp.com/album/come-in-the-bun-sessions,novascotia
uillium,Fever Fever,rock,https://uillium.bandcamp.com/album/fever-fever,novascotia
Slowcoaster,Jody's Garden,alternative,https://slowcoaster.bandcamp.com/album/jodys-garden,novascotia
Slowcoaster,Accidents & Excuses,alternative,https://slowcoaster.bandcamp.com/album/accidents-excuses,novascotia
Williston Irvine,Songs of Old and Windsor,acoustic,https://willistonirvinemusic.bandcamp.com/album/songs-of-old-and-windsor,novascotia
"Panos Giannoulis, Jerry Granelli",Rocky Shore,alternative,https://panosband.bandcamp.com/album/rocky-shore-2,novascotia
Mark Amadeus Flowerdew,"""Six Primrose"" Soundtrack",pop,https://markflowerdew.bandcamp.com/album/six-primrose-soundtrack,novascotia
Feathers & Anvils,Sunshine,rock,https://feathersanvils.bandcamp.com/album/sunshine,novascotia
chik white and Colin Fisher,our water is fire,experimental,https://chikwhite.bandcamp.com/album/our-water-is-fire,novascotia
The MOTES,Trellis I Tripod,rock,https://themotes.bandcamp.com/album/trellis-i-tripod,novascotia
Michael Ainslie,Creatures and Creations Vol. I,alternative,https://atlanticactionstop.bandcamp.com/album/creatures-and-creations-vol-i,novascotia
Sarah McInnis,Opened Envelope,folk,https://sarahmcinnis.bandcamp.com/album/opened-envelope,novascotia
Sarah McInnis,"Farmer, Coal Miner",folk,https://sarahmcinnis.bandcamp.com/album/farmer-coal-miner,novascotia
CRACK ROCK,g e n g a r,jazz,https://pingpongpotatosalad.bandcamp.com/album/g-e-n-g-a-r,novascotia
Zakary Miller,I'm New Here,country,https://zakarymiller.bandcamp.com/album/im-new-here,novascotia
Ron Gillis and Kenny Walsh,They Call Me Inspiration - Open Heart Abroad,acoustic,https://openheartforgery.bandcamp.com/album/they-call-me-inspiration-open-heart-abroad,novascotia
Lake Humour,Blackout in the DAWn,pop,https://lakehumour.bandcamp.com/album/blackout-in-the-dawn,novascotia
Chevy Main,The Isolation Batch,electronic,https://chevymain.bandcamp.com/album/the-isolation-batch,novascotia
Them Other Johns,My Machine/Ballad Of Hughie Campbell,folk,https://bigturnips.bandcamp.com/album/my-machine-ballad-of-hughie-campbell,novascotia
narcoskeptic,CHEEKY,experimental,https://roachlungrecordings.bandcamp.com/album/cheeky,novascotia
Mike Fong,Reservations EP,pop,https://mikefong.bandcamp.com/album/reservations-ep,novascotia
Travis Hatcher,Man Down,acoustic,https://travishatcher.bandcamp.com/album/man-down,novascotia
Tangent x Pete World,SPLIT,alternative,https://peteworld.bandcamp.com/album/split,novascotia
Camp Crystal Pepsi,Social Distancing,electronic,https://campcrystalpepsi.bandcamp.com/album/social-distancing,novascotia
Bill Stevenson,For The Record- Bill Stevenson & Tom Easley,jazz,https://billstevenson.bandcamp.com/album/for-the-record-bill-stevenson-tom-easley,novascotia
wrin,half-light,alternative,https://wrin.bandcamp.com/album/half-light,novascotia
Feels,Places In Memory,electronic,https://feels.bandcamp.com/album/places-in-memory,novascotia
Bill Stevenson,Shall We Call It A Night,jazz,https://billstevenson.bandcamp.com/album/shall-we-call-it-a-night,novascotia
chik white and Bill Nace,eel,experimental,https://chikwhite.bandcamp.com/album/eel,novascotia
j,Outside Pets,experimental,https://jlegge.bandcamp.com/album/outside-pets,novascotia
uillium,War! EP,rock,https://uillium.bandcamp.com/album/war-ep,novascotia
Chris Kirby,What Goes Around,r&b/soul,https://chriskirby.bandcamp.com/album/what-goes-around,novascotia
Cicada,Secret Stash,hip-hop/rap,https://ademus.bandcamp.com/album/secret-stash,novascotia
Rose Cousins,The Send Off,folk,https://rosecousins.bandcamp.com/album/the-send-off,novascotia
13,XIII,alternative,https://13xiii.bandcamp.com/album/xiii,novascotia
Thee Ever So Gently,PSST / BAD MASTERPIECE,punk,https://theeeversogently.bandcamp.com/album/psst-bad-masterpiece,novascotia
Champagne Weather,Champagne Weather,experimental,https://champagneweather.bandcamp.com/album/champagne-weather,novascotia
Pitseleh Country Band,S/T,acoustic,https://pitselehcountryband.bandcamp.com/album/s-t,novascotia
Slowcoaster,Leaves,alternative,https://slowcoaster.bandcamp.com/album/leaves,novascotia
DK,DK Presents: Sex Cymbols and Seductive Percussion,hip-hop/rap,https://dkproducer.bandcamp.com/album/dk-presents-sex-cymbols-and-seductive-percussion,novascotia
Atay & JAX,Last Night,hip-hop/rap,https://atayandjax.bandcamp.com/album/last-night,novascotia
Slowcoaster,Acoustic live,alternative,https://slowcoaster.bandcamp.com/album/acoustic-live,novascotia
Romantic Evening,"I'm Always Full Of Bright Travel Ideas, Dear.",alternative,https://romanticevening.bandcamp.com/album/im-always-full-of-bright-travel-ideas-dear,novascotia
Moop,Staring Contests with Unanimated Objects,rock,https://moopofficial.bandcamp.com/album/staring-contests-with-unanimated-objects,novascotia
Slowcoaster,The Girls Downtown,alternative,https://slowcoaster.bandcamp.com/album/the-girls-downtown,novascotia
Slowcoaster,Future Radio,alternative,https://slowcoaster.bandcamp.com/album/future-radio,novascotia
JUICEBOX,Wasted Youth B-Sides,pop,https://juiceboxishere.bandcamp.com/album/wasted-youth-b-sides,novascotia
Brad Reid,The Conundrum,world,https://bradreid.bandcamp.com/album/the-conundrum,novascotia
New Hermitage,New Hermitage + Jeff Reilly II,experimental,https://newhermitage.bandcamp.com/album/new-hermitage-jeff-reilly-ii,novascotia
Brad Reid,Haley Small's Reel,world,https://bradreid.bandcamp.com/album/haley-smalls-reel,novascotia
"Dead fish, fresh furs",self-titled,hip-hop/rap,https://deadfishfreshfurs.bandcamp.com/album/self-titled,novascotia
Special Costello,Stoner Nights Vol.3 Self Isolation,devotional,https://specialcostello.bandcamp.com/album/stoner-nights-vol-3-self-isolation,novascotia
chik white,interiors,experimental,https://chikwhite.bandcamp.com/album/interiors,novascotia
New Hermitage,one - dampcore remix,experimental,https://newhermitage.bandcamp.com/album/one-dampcore-remix,novascotia
Tangent,SPLIT,rock,https://tangent2426.bandcamp.com/album/split,novascotia
Don Brownrigg,"It Takes All Kinds (to make this world, I find)",folk,https://donbrownrigg.bandcamp.com/album/it-takes-all-kinds-to-make-this-world-i-find-3,novascotia
Kim Harris,Heirloom,pop,https://kimharris.bandcamp.com/album/heirloom,novascotia
Panties,Boy Girl,electronic,https://inyourpanties.bandcamp.com/album/boy-girl,novascotia
Forward Music Group,Forward Music Group 2020 Sampler,,https://forwardmusic.bandcamp.com/album/forward-music-group-2020-sampler,novascotia
Don Brownrigg,Fireworks,folk,https://donbrownrigg.bandcamp.com/album/fireworks-2,novascotia
Jack & Suzey,Just Sayin',alternative,https://jacksuzey.bandcamp.com/album/just-sayin,novascotia
Brad Reid,Baroque 'N' Fiddle String Quartet - Buttermilk Mary,world,https://bradreid.bandcamp.com/album/baroque-n-fiddle-string-quartet-buttermilk-mary,novascotia
lost media,melancholics,experimental,https://lost-media.bandcamp.com/album/melancholics,novascotia
D/A A/D,The Final Solution,experimental,https://analogdoom.bandcamp.com/album/the-final-solution,novascotia
"Designosaur, Matty Grace",Beneath The Bridges,alternative,https://designosaur.bandcamp.com/album/beneath-the-bridges,novascotia
NARCOSKEPTIC,Not Even Beats,experimental,https://roachlungrecordings.bandcamp.com/album/not-even-beats,novascotia
Sparkee,Discovery EP,electronic,https://sparkee.bandcamp.com/album/discovery-ep,novascotia
Sparkee,Technically Impossible EP,electronic,https://sparkee.bandcamp.com/album/technically-impossible-ep,novascotia
A. Stroud,Trampin’,experimental,https://buriedinslaganddebris.bandcamp.com/album/trampin,novascotia
Beach Vicodin,Glass Contract,experimental,https://buriedinslaganddebris.bandcamp.com/album/glass-contract,novascotia
Hosta,Lived/Devil,experimental,https://buriedinslaganddebris.bandcamp.com/album/lived-devil,novascotia
Frederick St. Peter,UNRAVELLING,experimental,https://frederickstpeter.bandcamp.com/album/unravelling,novascotia
Panties,Juicy (International experimental music compilation (300 way split) contribution),electronic,https://inyourpanties.bandcamp.com/album/juicy-international-experimental-music-compilation-300-way-split-contribution,novascotia
NEW RIDERS OF THE PURPLE SURF,THE STORY SO FAR,pop,https://barronharbour.bandcamp.com/album/the-story-so-far,novascotia
Careotica,Satisfaction,electronic,https://careotica.bandcamp.com/album/satisfaction,novascotia
Brad Lannon (f. Matthew Ernst),Batten Down the Hatches,punk,https://bradlannon.bandcamp.com/album/batten-down-the-hatches,novascotia
"""BucketHat"" Bobby Matheson",D&D Songs,alternative,https://buckethatbobby.bandcamp.com/album/d-d-songs,novascotia
OUTTACONTROLLER,Sure Thing,punk,https://outtacontroller.bandcamp.com/album/sure-thing,novascotia
Hauler,Hauler,folk,https://haulermusic.bandcamp.com/album/hauler,novascotia
Dimension Boys,Hard Feelings,punk,https://dimensionboys.bandcamp.com/album/hard-feelings,novascotia
The Goodbye Summer,Reasons. Promises. Mistakes. EP,alternative,https://thegoodbyesummer.bandcamp.com/album/reasons-promises-mistakes-ep,novascotia
Soulshine,Soulshine Live EP,rock,https://soulshinesounds.bandcamp.com/album/soulshine-live-ep,novascotia
J.O.I DIVISION,Exotropia,electronic,https://joidivision.bandcamp.com/album/exotropia,novascotia
J.O.I DIVISION,Gatrader Cops,electronic,https://joidivision.bandcamp.com/album/gatrader-cops,novascotia
Beech Hill,Chameleon,acoustic,https://beechhill.bandcamp.com/album/chameleon,novascotia
Fabian Bennett,Precipice,alternative,https://fabianbennett.bandcamp.com/album/precipice,novascotia
JOYFULTALK,A Separation Of Being,experimental,https://joyfultalk.bandcamp.com/album/a-separation-of-being,novascotia
user20200202,One Second of Noise,experimental,https://humancapote.bandcamp.com/album/one-second-of-noise,novascotia
Human Capote Records,The Halifax Scene,experimental,https://humancapote.bandcamp.com/album/the-halifax-scene,novascotia
Jasmine McMorran,Everything wonderful and vexing for a millennial mom,folk,https://jasminemcmorran.bandcamp.com/album/everything-wonderful-and-vexing-for-a-millennial-mom,novascotia
user20200202,the binary videos (and non-binary songs),experimental,https://humancapote.bandcamp.com/album/the-binary-videos-and-non-binary-songs,novascotia
Basil w/ the Red Bellied Pikes,Live in Salmon River Lake,folk,https://basil.bandcamp.com/album/live-in-salmon-river-lake,novascotia
The MOTES,Gesner,rock,https://themotes.bandcamp.com/album/gesner-2,novascotia
Vast Entrance,Vast Entrance,electronic,https://vastentrance.bandcamp.com/album/vast-entrance,novascotia
CRACK ROCK,"Voidbringer - DROWNING IN THE STARS (EP, 2020)",jazz,https://pingpongpotatosalad.bandcamp.com/album/voidbringer-drowning-in-the-stars-ep-2020,novascotia
Mister Christopher,Party Bag,rock,https://misterchristopher.bandcamp.com/album/party-bag-2,novascotia
J.O.I DIVISION,Winter of Changing,electronic,https://joidivision.bandcamp.com/album/winter-of-changing,novascotia
The Hyperskalics,Slice of Life,punk,https://thehyperskalics.bandcamp.com/album/slice-of-life,novascotia
Luke Collins,The Hillside Ep,folk,https://lukecollins.bandcamp.com/album/the-hillside-ep,novascotia
Jenn Grant,Reimagine,folk,https://jenngrant.bandcamp.com/album/reimagine,novascotia
Norma MacDonald,Old Future,folk,https://normamacdonald.bandcamp.com/album/old-future,novascotia
Beni Divino,TOGETHER,electronic,https://ghostcoastrecords.bandcamp.com/album/together,novascotia
The Royal Volts,Hard Landings,rock,https://theroyalvolts.bandcamp.com/album/hard-landings,novascotia
Beauts,Dalliance,rock,https://beauts.bandcamp.com/album/dalliance,novascotia
Leopard & Definition,Interstellar,hip-hop/rap,https://definition902.bandcamp.com/album/interstellar,novascotia
Nom de Plume,Lion des Mers,electronic,https://nomdeplume1.bandcamp.com/album/lion-des-mers,novascotia
Christ Sampson,Look Mom No Pen 2,hip-hop/rap,https://sampson.bandcamp.com/album/look-mom-no-pen-2,novascotia
ラジカルERROR_001,エレメンタル・ラビット・カルテット,experimental,https://radicalerror001.bandcamp.com/album/--5,novascotia
Mike Smale,Wild Raspberries,jazz,https://mikesmale.bandcamp.com/album/wild-raspberries,novascotia
Nomadic Homes,Indecision,pop,https://nomadichomes.bandcamp.com/album/indecision,novascotia
Nap Eyes,Snapshot of a Beginner,alternative,https://napeyes.bandcamp.com/album/snapshot-of-a-beginner,novascotia
Rose Cousins,Bravado,folk,https://rosecousins.bandcamp.com/album/bravado,novascotia
Adam Baldwin,No Rest for the Wicked,rock,https://adambaldwin.bandcamp.com/album/no-rest-for-the-wicked,novascotia
Jennah Barry,Holiday,folk,https://jennahwbarry.bandcamp.com/album/holiday,novascotia
Adam Baldwin,No Telling When (Precisely Nineteen Eighty-Five),rock,https://adambaldwin.bandcamp.com/album/no-telling-when-precisely-nineteen-eighty-five,novascotia
DIM,Compendium I,soundtrack,https://iamdim.bandcamp.com/album/compendium-i,novascotia
Matt Mays,Once Upon a Hell of a Time...,rock,https://mattmays.bandcamp.com/album/once-upon-a-hell-of-a-time,novascotia
A New Low,24HL,electronic,https://anewlow.bandcamp.com/album/24hl,novascotia
Moss Harvest,Fountain,devotional,https://mossharvest.bandcamp.com/album/fountain,novascotia
Moss Harvest,Taking Care (Remastered),devotional,https://mossharvest.bandcamp.com/album/taking-care-remastered,novascotia
Rose Cousins,Natural Conclusion,folk,https://rosecousins.bandcamp.com/album/natural-conclusion,novascotia
Pluto Lives On,Cavi and Lacus,electronic,https://plutoliveson.bandcamp.com/album/cavi-and-lacus,ottawa
The Chocolate Hot Pockets,Chocolate Dreamz,jazz,https://thechocolatehotpockets.bandcamp.com/album/chocolate-dreamz,ottawa
The Chocolate Hot Pockets,Live @ Raven Street,jazz,https://thechocolatehotpockets.bandcamp.com/album/live-raven-street,ottawa
CONTRA MIDI,The Natural,jazz,https://contramidi.bandcamp.com/album/the-natural,ottawa
Blank Sun,When You're Going Through It Volume I,electronic,https://blanksun.bandcamp.com/album/when-youre-going-through-it-volume-i,ottawa
Lemon Boy,The Prison EP,rock,https://lemonboy.bandcamp.com/album/the-prison-ep,ottawa
trio \ DEF,Drouin / Eagles / Froman,jazz,https://triodef.bandcamp.com/album/drouin-eagles-froman,ottawa
The Chocolate Hot Pockets,The Feast,jazz,https://thechocolatehotpockets.bandcamp.com/album/the-feast,ottawa
The Chocolate Hot Pockets,The Filthy Chapter,jazz,https://thechocolatehotpockets.bandcamp.com/album/the-filthy-chapter,ottawa
Guy Leroux,A Children's Paradise,country,https://guyleroux.bandcamp.com/album/a-childrens-paradise,ottawa
André et Michèle,Jesus Built My Go Kart [EP],electronic,https://andremichele.bandcamp.com/album/jesus-built-my-go-kart-ep,ottawa
DeeDee7,DeeDee7 EP,pop,https://deedee7.bandcamp.com/album/deedee7-ep,ottawa
Jamie Anderson,Center of Balance,folk,https://jamieanderson1.bandcamp.com/album/center-of-balance,ottawa
Jamie Anderson,Bad Hair Day,folk,https://jamieanderson1.bandcamp.com/album/bad-hair-day,ottawa
Jamie Anderson,Never Assume,folk,https://jamieanderson1.bandcamp.com/album/never-assume,ottawa
Jamie Anderson,Drive All Night,folk,https://jamieanderson1.bandcamp.com/album/drive-all-night,ottawa
Jamie Anderson,Listen,folk,https://jamieanderson1.bandcamp.com/album/listen,ottawa
Jamie Anderson,A Promise of Light,folk,https://jamieanderson1.bandcamp.com/album/a-promise-of-light,ottawa
Jamie Anderson,Three Bridges,folk,https://jamieanderson1.bandcamp.com/album/three-bridges,ottawa
Jamie Anderson,Better Than Chocolate,folk,https://jamieanderson1.bandcamp.com/album/better-than-chocolate,ottawa
Jamie Anderson,Dare,folk,https://jamieanderson1.bandcamp.com/album/dare,ottawa
Clare Gardens,Kick In The Balls,alternative,https://claregardens.bandcamp.com/album/kick-in-the-balls,ottawa
ænorex,ingredients,experimental,https://aenorex.bandcamp.com/album/ingredients,ottawa
Unknown Mobile,Leafy Edits Vol. 1,electronic,https://unknownmobile.bandcamp.com/album/leafy-edits-vol-1,ottawa
Day of Niagara,Six Short Modular Pieces for Henry Adam Svec,experimental,https://dayofniagara.bandcamp.com/album/six-short-modular-pieces-for-henry-adam-svec,ottawa
Pluto Lives On,Terrae,electronic,https://plutoliveson.bandcamp.com/album/terrae,ottawa
The PepTides,Galápagos,pop,https://thepeptides.bandcamp.com/album/gal-pagos,ottawa
Tobasco Jennings,Extremely Chill,hip-hop/rap,https://blikebrett.bandcamp.com/album/extremely-chill,ottawa
RyanGreenBlue,MC Note-bops,electronic,https://ryangreenblue.bandcamp.com/album/mc-note-bops,ottawa
Tariq Anwar,The Astronaut,alternative,https://tariqanwar.bandcamp.com/album/the-astronaut,ottawa
Alien Syndrome Deluxe,The Fearlesss Sessions,electronic,https://analog-one.bandcamp.com/album/the-fearlesss-sessions,ottawa
ænorex,ideal human sacrifices (walpurgisingle 2020),experimental,https://aenorex.bandcamp.com/album/ideal-human-sacrifices-walpurgisingle-2020,ottawa
chaitea,i think i've been here before,alternative,https://chaitea.bandcamp.com/album/i-think-ive-been-here-before-2,ottawa
RyanGreenBlue,testing,electronic,https://ryangreenblue.bandcamp.com/album/testing,ottawa
vektrx,Iphone5 Raps,hip-hop/rap,https://vektrx.bandcamp.com/album/iphone5-raps,ottawa
flecton big sky,Dreams My Brain Left Out: 1996-2016,alternative,https://flecton.bandcamp.com/album/dreams-my-brain-left-out-1996-2016,ottawa
Ira Abbott,Moments,alternative,https://ira-abbott.bandcamp.com/album/moments,ottawa
Faraaz Jan,The Truth,experimental,https://faraazjan.bandcamp.com/album/the-truth,ottawa
The Hitmakers,Poodle Day In Cheswick,punk,https://thehitmakersottawa.bandcamp.com/album/poodle-day-in-cheswick,ottawa
COLIN WYLIE,COLIN WYLIE,alternative,https://colinwylie.bandcamp.com/album/colin-wylie,ottawa
Pluto Lives On,The Brass Knuckles,electronic,https://plutoliveson.bandcamp.com/album/the-brass-knuckles,ottawa
Matt Gower,Noodles,folk,https://mattgower.bandcamp.com/album/noodles,ottawa
Church of Trees,New Bold Dawn,pop,https://churchoftrees.bandcamp.com/album/new-bold-dawn,ottawa
Childish Gambino,HIGH LIFE,hip-hop/rap,https://djcrue.bandcamp.com/album/high-life,ottawa
Pluto Lives On,Moons of Pluto,electronic,https://plutoliveson.bandcamp.com/album/moons-of-pluto,ottawa
Guy Leroux,Time's Up,country,https://guyleroux.bandcamp.com/album/times-up,ottawa
Mutt,hold (saves the day),punk,https://muttpoppunk.bandcamp.com/album/hold-saves-the-day,ottawa
Straw House,Balloon Soldier,alternative,https://strawhouse.bandcamp.com/album/balloon-soldier,ottawa
Curtis Jones,C/O,rock,https://curtisjones3.bandcamp.com/album/c-o,ottawa
The Rezonator,Future War,electronic,https://therezonator.bandcamp.com/album/future-war,ottawa
Cory Levesque,"Alone, Together Vol. 2",acoustic,https://corylevesque.bandcamp.com/album/alone-together-vol-2,ottawa
Eskr-One,The Art Of Raw: Plague Plenty(Merlin Wolfe) x Eskr One Full Discography,hip-hop/rap,https://eskrone.bandcamp.com/album/the-art-of-raw-plague-plenty-merlin-wolfe-x-eskr-one-full-discography,ottawa
flecton big sky,Homage,alternative,https://flecton.bandcamp.com/album/homage,ottawa
SEANZILLA,Shooting Blanks,punk,https://seanzilla.bandcamp.com/album/shooting-blanks,ottawa
flecton big sky,The Bright Side Of Dying,alternative,https://flecton.bandcamp.com/album/the-bright-side-of-dying,ottawa
flecton big sky,Never Took A Wife,alternative,https://flecton.bandcamp.com/album/never-took-a-wife,ottawa
Organ Eyes,Spirits on Acid,rock,https://organeyes.bandcamp.com/album/spirits-on-acid,ottawa
Stone,Sunset City,jazz,https://stone163.bandcamp.com/album/sunset-city,ottawa
Deep Vibes,Upbeat,jazz,https://deepvibes.bandcamp.com/album/upbeat,ottawa
Are You Afraid Of The Dog,dark,electronic,https://ayaotd.bandcamp.com/album/dark,ottawa
Ari,Space and Time,funk,https://producedbyari.bandcamp.com/album/space-and-time,ottawa
Ari,Enjoy the Rest of Your Day,funk,https://producedbyari.bandcamp.com/album/enjoy-the-rest-of-your-day,ottawa
croonkle,rhinestone cowboy EP,alternative,https://croonkle.bandcamp.com/album/rhinestone-cowboy-ep,ottawa
Sigmund Floyd,Mutatis Mutandis,pop,https://sigmundfloyd.bandcamp.com/album/mutatis-mutandis,ottawa
CMOI,Homies II,hip-hop/rap,https://cmoi.bandcamp.com/album/homies-ii,ottawa
Fallstrike,Three,electronic,https://fallstrike.bandcamp.com/album/three,ottawa
Cory Levesque,"Alone, Together Vol.1",acoustic,https://corylevesque.bandcamp.com/album/alone-together-vol-1,ottawa
DJ Pat,Dance Classics,funk,https://djpat2.bandcamp.com/album/dance-classics,ottawa
Unsociably High,Unsociably High,jazz,https://unsociablyhigh.bandcamp.com/album/unsociably-high,ottawa
small ideas,conditional acceptance,electronic,https://smallideas.bandcamp.com/album/conditional-acceptance,ottawa
GGerry Lemon,Triathlon,electronic,https://ggerrylemon.bandcamp.com/album/triathlon,ottawa
The Tenenbaums,"God damn it, you've got to be kind",punk,https://thetenenbaums.bandcamp.com/album/god-damn-it-youve-got-to-be-kind,ottawa
newagehip,Haunted Delight Ep,alternative,https://newagehip.bandcamp.com/album/haunted-delight-ep,ottawa
CMOI,C-Mixes:Trois (Deluxe),hip-hop/rap,https://cmoi.bandcamp.com/album/c-mixes-trois-deluxe,ottawa
Lazy Horse,NeilFest Vol. 2,folk,https://neilfest.bandcamp.com/album/neilfest-vol-2,ottawa
ERU-ERA,ERA-Lude,funk,https://eru-era.bandcamp.com/album/era-lude,ottawa
Analog-One Ptoductions,Keep Quiet (There's Something Out There),electronic,https://analog-one.bandcamp.com/album/keep-quiet-theres-something-out-there,ottawa
Bat Daddi,El Guapo,experimental,https://batdaddi.bandcamp.com/album/el-guapo,ottawa
Tariq Anwar,Ambient Rain One,alternative,https://tariqanwar.bandcamp.com/album/ambient-rain-one,ottawa
Jung Shadow,No One Left To Disappoint,punk,https://jungshadow808.bandcamp.com/album/no-one-left-to-disappoint,ottawa
Zugzwang Politik,Lovely Murkiness,electronic,https://zugzwangpolitik.bandcamp.com/album/lovely-murkiness,ottawa
Sylvain Xylophone,"Les Chroniques de Corona - Vol2: Le chat, la déesse et le garde-manger",world,https://sylvainxylophone.bandcamp.com/album/les-chroniques-de-corona-vol2-le-chat-la-d-esse-et-le-garde-manger,ottawa
Monopoly Mane,Norfsyde Club: Phonk Edition,hip-hop/rap,https://upnorfphonk.bandcamp.com/album/norfsyde-club-phonk-edition,ottawa
Straw House,In My Room,alternative,https://strawhouse.bandcamp.com/album/in-my-room,ottawa
GAMUT,Lonely World,rock,https://gamut1.bandcamp.com/album/lonely-world,ottawa
croonkle,Bedroom Demos,alternative,https://croonkle.bandcamp.com/album/bedroom-demos,ottawa
existential hiccup,Alice,alternative,https://existentialhiccup.bandcamp.com/album/alice,ottawa
Cody Smith,Overlooking Gatineau River - 2016,acoustic,https://codys.bandcamp.com/album/overlooking-gatineau-river-2016,ottawa
Butcha Mane,"Blunts, 40's & Bitches",hip-hop/rap,https://upnorfphonk.bandcamp.com/album/blunts-40s-bitches,ottawa
Joel Dreaver and Agura Matra,Devoted,pop,https://joeldaguramatra.bandcamp.com/album/devoted,ottawa
brothers of 4,Thank You,experimental,https://brothersof4.bandcamp.com/album/thank-you,ottawa
The Powergoats,Blue Canoe,rock,https://thepowergoats.bandcamp.com/album/blue-canoe,ottawa
Lemon Boy,Landglow EP,rock,https://lemonboy.bandcamp.com/album/landglow-ep,ottawa
brothers of 4,Reunited...4 Now,experimental,https://brothersof4.bandcamp.com/album/reunited-4-now,ottawa
brothers of 4,Nights On Maitland,experimental,https://brothersof4.bandcamp.com/album/nights-on-maitland,ottawa
Alien Baby Girl,No Future,rock,https://alienbabygirl.bandcamp.com/album/no-future,ottawa
Organ Eyes,Paintings in Concrete,rock,https://organeyes.bandcamp.com/album/paintings-in-concrete,ottawa
One Night Offer,PIGS!,alternative,https://onenightoffer.bandcamp.com/album/pigs,ottawa
Oswald Park,A Prescription Year,alternative,https://oswaldpark.bandcamp.com/album/a-prescription-year,ottawa
vektrx,Inside the Machine,hip-hop/rap,https://vektrx.bandcamp.com/album/inside-the-machine,ottawa
Faraday,Daniels,electronic,https://faradaysynth.bandcamp.com/album/daniels,ottawa
Fallstrike,Two,electronic,https://fallstrike.bandcamp.com/album/two,ottawa
thomwells,The Onus,hip-hop/rap,https://thomwells.bandcamp.com/album/the-onus,ottawa
Trevor Walker and Rise Ashen,Nibiru,electronic,https://lifeboogie.bandcamp.com/album/nibiru,ottawa
AMECANE,Nous Champignons,experimental,https://amecane.bandcamp.com/album/nous-champignons,ottawa
Sylvain Xylophone,Les Chroniques de Corona - Vol 1: L'oncle de mon neveu,world,https://sylvainxylophone.bandcamp.com/album/les-chroniques-de-corona-vol-1-loncle-de-mon-neveu,ottawa
Blair Buchanan,Alt Piping,rock,https://blairbuchanan.bandcamp.com/album/alt-piping,ottawa
Faraday,Pierce,electronic,https://faradaysynth.bandcamp.com/album/pierce,ottawa
Midi General,HOT NEWZ! OR: MY BEST FRIEND GROWING UP WAS A VHS TAPE,electronic,https://midigeneral.bandcamp.com/album/hot-newz-or-my-best-friend-growing-up-was-a-vhs-tape,ottawa
Troy No,Streams Of Memories,electronic,https://troyno.bandcamp.com/album/streams-of-memories,ottawa
A Forest Opera,Chips and Gravy - Single,alternative,https://aforestopera.bandcamp.com/album/chips-and-gravy-single,ottawa
Dagyd,Linker,electronic,https://dagyd.bandcamp.com/album/linker,ottawa
CONTRA MIDI,Prereleased,jazz,https://contramidi.bandcamp.com/album/prereleased,ottawa
The Chillin' Flamingo,Flying Hi,rock,https://thechillinflamingo.bandcamp.com/album/flying-hi-3,ottawa
Nassim,The Quarantine Playlist,alternative,https://nassim.bandcamp.com/album/the-quarantine-playlist,ottawa
The Tempunauts,Electric Dreams,rock,https://thetempunauts.bandcamp.com/album/electric-dreams,ottawa
MACK & BEN,These Walls,pop,https://mackandbenmusic.bandcamp.com/album/these-walls,ottawa
Fallstrike,One,electronic,https://fallstrike.bandcamp.com/album/one,ottawa
4theworld,The Chase,hip-hop/rap,https://4theworld.bandcamp.com/album/the-chase,ottawa
The Prime Rib Big Band,Choice cuts,jazz,https://theprimeribbigband.bandcamp.com/album/choice-cuts,ottawa
Fen Racket,In The Order of Things,folk,https://fenracket.bandcamp.com/album/in-the-order-of-things,ottawa
Burgerface and the Bathsalts,Burgerface and the Bathsalts,rock,https://burgerface.bandcamp.com/album/burgerface-and-the-bathsalts,ottawa
Ciggie & The Darts,"Liquor, Leather, Denim & Darts",rock,https://ciggieandthedarts.bandcamp.com/album/liquor-leather-denim-darts,ottawa
Harea Band,Harea Band Live@Live EP,pop,https://hareaband.bandcamp.com/album/harea-band-live-live-ep,ottawa
Tungda Browne,Dirty Doo Wop,rock,https://tungdabrowne.bandcamp.com/album/dirty-doo-wop,ottawa
Jacob Gonato!,Jacob's Cool Project,hip-hop/rap,https://topbunkboys.bandcamp.com/album/jacobs-cool-project,ottawa
Michael Paterson,Mockups,soundtrack,https://michaelpaterson.bandcamp.com/album/mockups,ottawa
mosbé,You Hearing This?,electronic,https://mosbe.bandcamp.com/album/you-hearing-this,ottawa
Social Suicide,DownPatrick Rd Suicide Blues,punk,https://socialsuicide1.bandcamp.com/album/downpatrick-rd-suicide-blues,ottawa
Frank Beecher,The Other Side,rock,https://frankbeecher.bandcamp.com/album/the-other-side,ottawa
Frank Beecher,Revelations,rock,https://frankbeecher.bandcamp.com/album/revelations,ottawa
NOCKNOCK,Fundamentals Vol.2,hip-hop/rap,https://nocknock.bandcamp.com/album/fundamentals-vol-2,ottawa
Behind You With Knives,Unplugged in Halifax,,https://behindyouwithknives.bandcamp.com/album/unplugged-in-halifax,ottawa
Alex Moxon,Alex Moxon Quartet,jazz,https://alexmoxon.bandcamp.com/album/alex-moxon-quartet,ottawa
